A,B,C,Run,T,c_centro,c_cna,c_q4,c_q6,c_q8,c_q10,c_q12
400,500,100,7,4.0,1.0985261970000002,0.0,0.1722423477,0.3377844639999999,0.307510334,0.262655884,0.278724558
400,500,100,7,2.25,1.080197558,0.001,0.1626003328,0.347024566,0.302289016,0.255033274,0.280311614
400,500,100,7,1.565,1.0356009819999998,0.0,0.1610732155,0.358050521,0.2968629379999999,0.250063507,0.282940263
400,500,100,7,1.2,1.023525522,0.001,0.1544059095,0.364668719,0.296871239,0.246095135,0.284765279
400,500,100,7,0.973,0.6950264535,0.71,0.1337397065999999,0.4623601009999999,0.332701138,0.248422155,0.3082410929999999
400,500,100,7,0.818,0.6616649291000001,0.79,0.1278284301,0.475137179,0.339419724,0.243378507,0.31811897
400,500,100,7,0.706,0.6342120977,0.904,0.1262966257,0.48639108,0.344588128,0.248655508,0.325097631
400,500,100,7,0.621,0.621188706,0.908,0.1257688065,0.491112164,0.3481254639999999,0.252296308,0.326893296
400,500,100,7,0.554,0.6102850717,0.931,0.125036302,0.496301103,0.350221493,0.255885019,0.329734616
400,500,100,7,0.5,0.5877474540000001,0.94,0.1252508955,0.5004134060000001,0.353434077,0.256398123,0.334895131
400,500,100,8,4.0,1.093009045,0.001,0.1707111391,0.338055239,0.30665955,0.259563885,0.2778163919999999
400,500,100,8,2.25,1.057937454,0.001,0.1651107754,0.349242149,0.301319948,0.2546725649999999,0.281028142
400,500,100,8,1.565,1.052950294,0.001,0.1601728991,0.35397706,0.299941382,0.251770383,0.2820252709999999
400,500,100,8,1.2,1.01533922,0.007,0.1546985565,0.3656172259999999,0.29722799,0.244881837,0.2848247579999999
400,500,100,8,0.973,0.7093007563000001,0.7,0.1279493854,0.466264548,0.332618684,0.246780389,0.3130709409999999
400,500,100,8,0.818,0.689949656,0.757,0.1253736083,0.474324818,0.337048729,0.246817978,0.31746343
400,500,100,8,0.706,0.6661342326999999,0.7969999999999999,0.1242740706,0.482799037,0.34061721,0.248002889,0.323035885
400,500,100,8,0.621,0.6583684903000001,0.827,0.1232507822,0.485644218,0.344565462,0.249223522,0.3251941859999999
400,500,100,8,0.554,0.6444020691999999,0.858,0.1224867663,0.49141825,0.3453790679999999,0.252377507,0.329350112
400,500,100,8,0.5,0.6480631016,0.874,0.1216796861,0.4922285779999999,0.347722322,0.250485262,0.330674752
400,500,100,9,4.0,1.1013622930000002,0.0,0.1751062477,0.334209518,0.310039406,0.261768282,0.277193169
400,500,100,9,2.25,1.0647967529999998,0.001,0.1638425958,0.350504245,0.303989781,0.252840285,0.2819348259999999
400,500,100,9,1.565,1.0334414309999995,0.002,0.1566610068,0.360194385,0.298656262,0.251145851,0.284245037
400,500,100,9,1.2,1.034716446,0.0,0.1562486377,0.359224722,0.297915177,0.245551425,0.284299734
400,500,100,9,0.973,0.7036207127999999,0.7010000000000001,0.1298352235,0.464778348,0.334493535,0.24634069,0.3117857189999999
400,500,100,9,0.818,0.6861815174000001,0.8160000000000001,0.1274196232,0.473704472,0.340454952,0.247955738,0.31650697
400,500,100,9,0.706,0.6686810513,0.839,0.1267150218,0.480486608,0.343135516,0.252093148,0.3182682659999999
400,500,100,9,0.621,0.6635916092999999,0.845,0.1265210654,0.482977734,0.345448834,0.253125784,0.322647462
400,500,100,9,0.554,0.6615885019,0.865,0.122661841,0.487298852,0.348554346,0.2534431669999999,0.324438997
400,500,100,9,0.5,0.6404105966999999,0.885,0.1244972608999999,0.49196566,0.348780853,0.256246577,0.328633138
400,500,100,10,4.0,1.096858111,0.0,0.175574806,0.33542537,0.30761039,0.263758681,0.277942575
400,500,100,10,2.25,1.06866136,0.0,0.1661305995,0.347243268,0.302548567,0.254041467,0.279300709
400,500,100,10,1.565,1.0234355940000002,0.0,0.160464111,0.3604065430000001,0.2999177799999999,0.249821358,0.28094243
400,500,100,10,1.2,1.013886508,0.001,0.1549989733,0.366736459,0.294738099,0.2460905389999999,0.28873045
400,500,100,10,0.973,0.6904130361,0.651,0.1343567276999999,0.463685441,0.331643947,0.239610079,0.315501096
400,500,100,10,0.818,0.6508543645,0.737,0.1334616142,0.4750934539999999,0.3350379779999999,0.2446619179999999,0.321428193
400,500,100,10,0.706,0.638125182,0.784,0.1312913322999999,0.482053382,0.339554866,0.245599782,0.326517587
400,500,100,10,0.621,0.6086008189,0.8220000000000001,0.1319226832999999,0.488920205,0.343513106,0.2498662499999999,0.330169568
400,500,100,10,0.554,0.6184087427999999,0.7989999999999999,0.1310425745,0.4868467489999999,0.341696418,0.247347702,0.331764228
400,500,100,10,0.5,0.5935996057,0.831,0.1306749717,0.492897497,0.346320685,0.245230056,0.3379550189999999
300,500,200,1,4.0,1.08155623,0.0,0.1713855174,0.339598118,0.308333208,0.259118075,0.280438198
300,500,200,1,2.25,1.0328484450000002,0.001,0.1608240665999999,0.359132429,0.2977510519999999,0.251335361,0.285682749
300,500,200,1,1.565,1.028294347,0.0,0.1537688676,0.364155579,0.292949884,0.244528418,0.288504252
300,500,200,1,1.2,0.993626845,0.0,0.1497988397,0.373907664,0.287674685,0.24161723,0.292588328
300,500,200,1,0.973,0.6884670637,0.746,0.1304824794,0.466373335,0.3340537849999999,0.239966986,0.316802864
300,500,200,1,0.818,0.6732861179999999,0.766,0.1281348024,0.471799518,0.337730979,0.2407116399999999,0.320411612
300,500,200,1,0.706,0.6517621606999999,0.8,0.1287682928,0.4790200959999999,0.3410010229999999,0.24422988,0.324853562
300,500,200,1,0.621,0.6456996703,0.806,0.1256722828,0.485222397,0.3438851429999999,0.2458870289999999,0.330626167
300,500,200,1,0.554,0.6451043525,0.843,0.1249680143,0.4881115669999999,0.344999537,0.248972574,0.3318229179999999
300,500,200,1,0.5,0.6348475221,0.862,0.1253469483,0.491112238,0.35040118,0.250630884,0.331998366
300,500,200,2,4.0,1.08452645,0.0,0.1694249544,0.342829295,0.3062355949999999,0.259471348,0.2799945279999999
300,500,200,2,2.25,1.0462245160000003,0.0,0.1610506421,0.354417522,0.298235025,0.2508704989999999,0.2851509169999999
300,500,200,2,1.565,1.002772083,0.0,0.1543779283999999,0.3702394679999999,0.294043267,0.247031836,0.289863421
300,500,200,2,1.2,0.984411966,0.001,0.1519839406,0.374836947,0.291035391,0.242872767,0.2930315829999999
300,500,200,2,0.973,0.6888982111999999,0.746,0.1270545586,0.4698942319999999,0.33407227,0.239424608,0.317832716
300,500,200,2,0.818,0.6752971752,0.829,0.1239627324,0.478402161,0.337738769,0.239287249,0.3241716609999999
300,500,200,2,0.706,0.6509123032,0.8200000000000001,0.1241330066999999,0.483655862,0.340134857,0.243604867,0.32751839
300,500,200,2,0.621,0.6436542626,0.856,0.1216322287999999,0.4907628579999999,0.345195365,0.248786412,0.331804033
300,500,200,2,0.554,0.6418004595,0.876,0.1200306944,0.494330716,0.347242095,0.24751313,0.335919559
300,500,200,2,0.5,0.6215572528,0.896,0.1218339832,0.4981316529999999,0.3493169269999999,0.251789133,0.337071033
300,500,200,3,4.0,1.089988002,0.0,0.1741906656,0.335153714,0.3094729969999999,0.258480787,0.278920649
300,500,200,3,2.25,1.037723536,0.002,0.1634478762,0.356596457,0.301314124,0.250189898,0.2840487399999999
300,500,200,3,1.565,1.029699727,0.001,0.1538955632,0.363166067,0.293544709,0.245140266,0.2877337989999999
300,500,200,3,1.2,0.988124165,0.0,0.151063684,0.376663938,0.287847717,0.241162844,0.2931624949999999
300,500,200,3,0.973,0.964772442,0.007,0.1456597092,0.3851670699999999,0.283035068,0.238768268,0.29376724
300,500,200,3,0.818,0.6801532569,0.8,0.1256848438,0.4744684839999999,0.337619118,0.2430935729999999,0.320790237
300,500,200,3,0.706,0.6458059608000001,0.867,0.1252299174,0.484228708,0.341138867,0.245770354,0.328096485
300,500,200,3,0.621,0.6557803179,0.881,0.1227696443,0.485935826,0.345065243,0.247319091,0.3284000019999999
300,500,200,3,0.554,0.6377454835,0.91,0.1231117883999999,0.491898193,0.34718167,0.2498103139999999,0.33298662
300,500,200,3,0.5,0.6066203388,0.917,0.124506655,0.497523772,0.350713889,0.255419203,0.337857729
300,500,200,4,4.0,1.0813734490000002,0.002,0.1728832393,0.338396056,0.307958598,0.2596156229999999,0.2784839629999999
300,500,200,4,2.25,1.044421896,0.002,0.1584812109999999,0.357005509,0.297113604,0.251520366,0.285386622
300,500,200,4,1.565,1.01383254,0.0,0.1527328539999999,0.368321893,0.292400321,0.246044734,0.289078915
300,500,200,4,1.2,0.998934953,0.0,0.1537563639,0.3712507799999999,0.292204131,0.241801347,0.2921394449999999
300,500,200,4,0.973,0.7113840357,0.696,0.1276480192,0.4626407319999999,0.333988656,0.241268991,0.3139349050000001
300,500,200,4,0.818,0.6794331488,0.749,0.1278789652999999,0.472015269,0.338895919,0.242883132,0.320208922
300,500,200,4,0.706,0.6698308422,0.834,0.1242523829,0.478952974,0.342456677,0.244779032,0.324020878
300,500,200,4,0.621,0.6603056895,0.819,0.1250995128,0.481326522,0.344762222,0.2463687329999999,0.327870944
300,500,200,4,0.554,0.6472573467,0.846,0.1247649322999999,0.486572008,0.344793142,0.248660262,0.329337073
300,500,200,4,0.5,0.6269209696,0.847,0.1254435601,0.492489145,0.348725446,0.253175942,0.333484749
300,500,200,5,4.0,1.0757764780000003,0.0,0.1697096092999999,0.3433086960000001,0.303164322,0.257946958,0.2797122469999999
300,500,200,5,2.25,1.041877239,0.002,0.161857944,0.355900839,0.298282419,0.250637737,0.2844216169999999
300,500,200,5,1.565,0.990696225,0.001,0.1571883415,0.370385881,0.295544702,0.2450651609999999,0.2872186739999999
300,500,200,5,1.2,0.976820441,0.003,0.1535736211999999,0.3775776349999999,0.2887314529999999,0.2406938099999999,0.292460697
300,500,200,5,0.973,0.657942346,0.606,0.1381424112,0.4665860239999999,0.334388057,0.2366237909999999,0.321359465
300,500,200,5,0.818,0.6140524682999999,0.669,0.140040478,0.475436878,0.33782863,0.237728173,0.3287233089999999
300,500,200,5,0.706,0.6066625067,0.728,0.1370754253999999,0.481094704,0.343400346,0.239123928,0.334131839
300,500,200,5,0.621,0.5591273025000001,0.782,0.1398205101,0.4898052819999999,0.344695107,0.242566491,0.338800253
300,500,200,5,0.554,0.5611695594999999,0.7989999999999999,0.1396891871,0.49115883,0.347311025,0.2397324129999999,0.346202733
300,500,200,5,0.5,0.538074937,0.827,0.1390861557,0.4957699650000001,0.34911324,0.24266754,0.348936692
300,500,200,6,4.0,1.0808663790000002,0.0,0.1691792171999999,0.341143486,0.304811233,0.2564889040000001,0.280495626
300,500,200,6,2.25,1.0513981330000002,0.0,0.1634643573,0.353269232,0.300443492,0.250783389,0.2849188
300,500,200,6,1.565,1.015151986,0.0,0.1539493866,0.367035527,0.292022886,0.245062951,0.2873625419999999
300,500,200,6,1.2,0.98920066,0.002,0.1503340092,0.375400268,0.290510917,0.2408224639999999,0.290652983
300,500,200,6,0.973,0.967791641,0.003,0.1458494636,0.385040234,0.284173215,0.239593423,0.297314834
300,500,200,6,0.818,0.6784774282000001,0.753,0.1269945727,0.473365261,0.338410712,0.241961624,0.321245986
300,500,200,6,0.706,0.6617905545999999,0.829,0.1256105388,0.478806111,0.343242717,0.2437091059999999,0.323341526
300,500,200,6,0.621,0.6498610907,0.86,0.1245777145,0.483057615,0.343685977,0.2447020959999999,0.3274004519999999
300,500,200,6,0.554,0.6530046423,0.835,0.123782743,0.485314778,0.3461055349999999,0.2471945639999999,0.329550733
300,500,200,6,0.5,0.6360244899,0.864,0.1237191254999999,0.491741114,0.3478771459999999,0.253485479,0.33392964
300,500,200,7,4.0,1.074054894,0.0,0.1719203168,0.341259102,0.305004149,0.257407955,0.2821418289999999
300,500,200,7,2.25,1.023508994,0.001,0.1598025787,0.362896005,0.298785374,0.2486109189999999,0.285462511
300,500,200,7,1.565,1.015056409,0.003,0.1569713455,0.365316842,0.296714223,0.24571192,0.287112211
300,500,200,7,1.2,0.999308403,0.002,0.149531699,0.372407641,0.291375697,0.241271251,0.2915107369999999
300,500,200,7,0.973,0.6866345651,0.8260000000000001,0.1243492272,0.4745789549999999,0.336021445,0.24518067,0.3157586879999999
300,500,200,7,0.818,0.6643462681,0.894,0.1233999358,0.481415158,0.340813217,0.245375674,0.321572139
300,500,200,7,0.706,0.6537787297,0.939,0.1217337081,0.488081982,0.343285381,0.251030513,0.327187317
300,500,200,7,0.621,0.6335903744,0.946,0.1217740592999999,0.492545925,0.3467374929999999,0.251581136,0.328348995
300,500,200,7,0.554,0.6297384125,0.967,0.119559153,0.49821521,0.349336902,0.25584219,0.3342848149999999
300,500,200,7,0.5,0.6336588203,0.965,0.1191999832,0.499020749,0.349309542,0.256621342,0.333162468
300,500,200,8,4.0,1.088836195,0.0,0.1701584076,0.3397942309999999,0.304514032,0.259479076,0.2804954729999999
300,500,200,8,2.25,1.047082928,0.0,0.1635131974,0.353937408,0.300334764,0.251934239,0.285225984
300,500,200,8,1.565,1.001153313,0.002,0.1544433079,0.37118215,0.290632912,0.2454096,0.28848611
300,500,200,8,1.2,0.980543662,0.004,0.1514171782999999,0.377870245,0.285367288,0.2418274859999999,0.292722776
300,500,200,8,0.973,0.71589688,0.706,0.1291941828999999,0.46438792,0.336804891,0.241536146,0.31763781
300,500,200,8,0.818,0.6719418362999999,0.723,0.1313351692,0.473011755,0.33961199,0.243237915,0.323844659
300,500,200,8,0.706,0.6741479453,0.754,0.128182119,0.477026091,0.342103051,0.246755933,0.327620527
300,500,200,8,0.621,0.6273299544,0.79,0.1283091779,0.487225956,0.346612148,0.24789037,0.334052669
300,500,200,8,0.554,0.6352137851,0.786,0.1270193103,0.48853018,0.347250899,0.24913682,0.336264982
300,500,200,8,0.5,0.6289428194,0.802,0.125257256,0.492775243,0.350309991,0.252033532,0.338463961
300,500,200,9,4.0,1.0751122830000002,0.0,0.171048403,0.3415131159999999,0.307636903,0.257724804,0.277997276
300,500,200,9,2.25,1.034029043,0.0,0.1616040074,0.356858728,0.2977107479999999,0.250901635,0.283639286
300,500,200,9,1.565,1.0168739400000002,0.003,0.1548663227999999,0.365616223,0.295399027,0.2447899899999999,0.290402665
300,500,200,9,1.2,0.992405154,0.003,0.1531772644999999,0.373661337,0.2894008219999999,0.243331189,0.29328672
300,500,200,9,0.973,0.6731464436,0.772,0.1299251302999999,0.4720967339999999,0.333911288,0.2390062109999999,0.321390082
300,500,200,9,0.818,0.6350799039000001,0.848,0.131119901,0.482380304,0.337653177,0.243544058,0.328301498
300,500,200,9,0.706,0.6165217122,0.908,0.1300307284,0.48893933,0.343038782,0.24325324,0.335348861
300,500,200,9,0.621,0.6010292346999999,0.913,0.1298473989,0.492749071,0.34465723,0.246894951,0.336758143
300,500,200,9,0.554,0.5831559451,0.931,0.1294221534,0.500506888,0.349970381,0.250914782,0.3438650679999999
300,500,200,9,0.5,0.5868166542000002,0.933,0.1290402216,0.499182109,0.349876343,0.25088244,0.343254403
300,500,200,10,4.0,1.094264129,0.0,0.172910922,0.337177498,0.307585375,0.2595051929999999,0.279280303
300,500,200,10,2.25,1.028186643,0.0,0.1617368153,0.359301999,0.297602561,0.249706306,0.283280726
300,500,200,10,1.565,1.00401179,0.0,0.1555040889999999,0.369079483,0.2918820959999999,0.244031425,0.2892236799999999
300,500,200,10,1.2,0.989206267,0.001,0.1490700722,0.376836656,0.289843627,0.2421528879999999,0.293821752
300,500,200,10,0.973,0.6669544999,0.698,0.1287733678,0.470326604,0.333957351,0.237765009,0.319885914
300,500,200,10,0.818,0.6420323343,0.727,0.1279473803,0.479288994,0.337500739,0.235974253,0.33032616
300,500,200,10,0.706,0.6154019213999999,0.774,0.1258584352,0.4889312209999999,0.341350707,0.242835438,0.335995989
300,500,200,10,0.621,0.6055875262,0.832,0.1256750301999999,0.492475654,0.345743917,0.24391481,0.337274136
300,500,200,10,0.554,0.5903435351,0.842,0.1276002413,0.494614725,0.346064037,0.246025567,0.340512308
300,500,200,10,0.5,0.5865916532,0.85,0.12556367,0.500068592,0.349035753,0.249785175,0.345363663
200,500,300,1,4.0,1.079268677,0.0,0.170269062,0.341482721,0.305378296,0.258040832,0.2785244239999999
200,500,300,1,2.25,1.021702819,0.001,0.1594722961,0.363985785,0.297951967,0.2493696619999999,0.287468956
200,500,300,1,1.565,0.988738027,0.002,0.1519353903999999,0.376322033,0.291059062,0.24485219,0.291874825
200,500,300,1,1.2,0.960167402,0.005,0.1465842966999999,0.386988974,0.284318579,0.239520863,0.296702215
200,500,300,1,0.973,0.951184136,0.003,0.1430246501,0.39088049,0.278460762,0.236762971,0.2988858699999999
200,500,300,1,0.818,0.6547264307,0.821,0.1255984115,0.482561268,0.3395608560000001,0.243872016,0.328935846
200,500,300,1,0.706,0.6427394147,0.879,0.1224874542,0.4894465209999999,0.341847992,0.244671671,0.333434282
200,500,300,1,0.621,0.6309067657,0.869,0.1224860561,0.495887922,0.348040502,0.248654971,0.338850706
200,500,300,1,0.554,0.6269958153999999,0.902,0.1205725133,0.499568608,0.350018549,0.253661973,0.340188698
200,500,300,1,0.5,0.6156172745999999,0.911,0.1217302639,0.5022266,0.350624121,0.253422452,0.3434256779999999
200,500,300,2,4.0,1.078271248,0.0,0.1663210255,0.34553162,0.304212842,0.257661566,0.280418022
200,500,300,2,2.25,1.048512561,0.002,0.1605558677999999,0.357199005,0.297843137,0.250731412,0.28792906
200,500,300,2,1.565,0.995540124,0.001,0.1539842717,0.373859689,0.2921184929999999,0.2435153119999999,0.290661291
200,500,300,2,1.2,0.983816986,0.001,0.1466722543,0.38033357,0.283774065,0.2411622189999999,0.297905269
200,500,300,2,0.973,0.937311986,0.005,0.1443119254,0.392629352,0.28206562,0.2382407549999999,0.300407843
200,500,300,2,0.818,0.650028689,0.681,0.1310450592,0.476695401,0.335287287,0.238872885,0.328451296
200,500,300,2,0.706,0.5958056722999999,0.795,0.1338724639,0.487491566,0.3425575669999999,0.243062933,0.336707816
200,500,300,2,0.621,0.5877648353,0.8089999999999999,0.1331713808999999,0.4925200529999999,0.342665187,0.244312322,0.343924642
200,500,300,2,0.554,0.5917539497000001,0.8220000000000001,0.1323230402,0.494203006,0.34446079,0.2454790959,0.344927262
200,500,300,2,0.5,0.5703106593,0.865,0.1318216003,0.49966783,0.347105771,0.2485231999999999,0.347607428
200,500,300,3,4.0,1.083646987,0.001,0.1695465763,0.342945396,0.304689136,0.2569717019999999,0.28225209
200,500,300,3,2.25,1.043380416,0.001,0.1626506787,0.357405698,0.297604092,0.24949787,0.2850518699999999
200,500,300,3,1.565,1.00369543,0.002,0.1534407551,0.3723777189999999,0.288158225,0.244924117,0.291931493
200,500,300,3,1.2,0.981894611,0.0,0.1491939290999999,0.37946193,0.285880897,0.238799184,0.295141431
200,500,300,3,0.973,0.943249642,0.006,0.1444849386,0.3902369069999999,0.2805660319999999,0.234187063,0.29950181
200,500,300,3,0.818,0.6555102969000001,0.921,0.1213702113999999,0.486362414,0.342204593,0.248644973,0.324272976
200,500,300,3,0.706,0.6543269077,0.916,0.1216294288999999,0.48824824,0.341974847,0.249478709,0.326902716
200,500,300,3,0.621,0.6459085809,0.933,0.1194366616,0.494397235,0.34748751,0.255271461,0.331432634
200,500,300,3,0.554,0.6387321272,0.94,0.1190408707999999,0.497098122,0.3486714529999999,0.2568407219999999,0.33285271
200,500,300,3,0.5,0.6315353556,0.967,0.1197372218,0.502826577,0.352847239,0.262320868,0.336809553
200,500,300,4,4.0,1.076930379,0.0,0.1679028087,0.3457711499999999,0.306618415,0.256775349,0.282009803
200,500,300,4,2.25,1.03192917,0.001,0.1602910277,0.360499179,0.2985470269999999,0.249964555,0.285288507
200,500,300,4,1.565,1.017199283,0.001,0.151974232,0.368258765,0.291208853,0.242156358,0.292436048
200,500,300,4,1.2,0.977516724,0.001,0.1486740818,0.380367506,0.2859707009999999,0.239740933,0.297034642
200,500,300,4,0.973,0.9402445969999998,0.011,0.1431477033,0.392965148,0.282968128,0.2360537439999999,0.299628497
200,500,300,4,0.818,0.6660923541,0.879,0.1239226744,0.481228839,0.3395775629999999,0.245773211,0.323566148
200,500,300,4,0.706,0.6549257411999999,0.9,0.1213552025,0.487723401,0.3436744949999999,0.248653549,0.3269616449999999
200,500,300,4,0.621,0.6300649549,0.948,0.1205424717999999,0.495893953,0.347997648,0.254333396,0.332651351
200,500,300,4,0.554,0.6326700734999999,0.94,0.1208805668999999,0.497944462,0.347295798,0.256962504,0.334831398
200,500,300,4,0.5,0.6187315177999999,0.961,0.1199625674999999,0.5033554960000001,0.352581313,0.259164771,0.3396620299999999
200,500,300,5,4.0,1.0827504119999998,0.0,0.1706010854,0.339894323,0.307253666,0.258060948,0.27588439
200,500,300,5,2.25,1.023985278,0.001,0.1605082683,0.361178488,0.295650215,0.249090776,0.286691004
200,500,300,5,1.565,0.995039387,0.0,0.1527692978,0.374020565,0.289908993,0.2419677249999999,0.293224002
200,500,300,5,1.2,0.9925771,0.005,0.1496763236,0.3771119640000001,0.28741617,0.239732659,0.297858811
200,500,300,5,0.973,0.949852208,0.007,0.1432282219,0.389824648,0.283028464,0.234577384,0.301655052
200,500,300,5,0.818,0.6628517838,0.759,0.1273274902999999,0.478921759,0.337150727,0.242560549,0.324529774
200,500,300,5,0.706,0.64578908,0.782,0.1261302271,0.4834263100000001,0.33921102,0.2430078189999999,0.330415073
200,500,300,5,0.621,0.6310319208999999,0.774,0.1266882962,0.488748487,0.340321807,0.244354964,0.334847721
200,500,300,5,0.554,0.6140581637,0.837,0.1265580463,0.493162906,0.345512556,0.248065453,0.3357201639999999
200,500,300,5,0.5,0.5967017236000001,0.831,0.1271471243,0.4981588469999999,0.347290075,0.250907106,0.341194107
200,500,300,6,4.0,1.081534341,0.0,0.1713110685,0.340791891,0.3068698299999999,0.256784579,0.279059398
200,500,300,6,2.25,1.0386999,0.001,0.1576129727,0.362393403,0.294289734,0.2495457519999999,0.286573836
200,500,300,6,1.565,1.014477872,0.003,0.1548856147,0.3690244399999999,0.288910075,0.244618654,0.290566931
200,500,300,6,1.2,0.969620846,0.005,0.1478701378,0.3831577909999999,0.286754265,0.236817123,0.299337215
200,500,300,6,0.973,0.701223351,0.712,0.1264657459,0.468542807,0.334689126,0.240774739,0.320462031
200,500,300,6,0.818,0.6660071504,0.746,0.1270948139,0.476140811,0.336691439,0.240063053,0.324452254
200,500,300,6,0.706,0.6395416589,0.837,0.1253221107,0.486869185,0.344942257,0.247330168,0.330264627
200,500,300,6,0.621,0.6381871502,0.819,0.1250901277,0.490053314,0.3442616329999999,0.2481746229999999,0.334871636
200,500,300,6,0.554,0.6164212246999999,0.852,0.1246758243,0.496618269,0.348701633,0.253903441,0.338455564
200,500,300,6,0.5,0.5957466905000001,0.823,0.1261016904,0.499848236,0.349441831,0.253581811,0.34339113
200,500,300,7,4.0,1.091379739,0.0,0.1694871336,0.338757284,0.306272218,0.257851573,0.278981066
200,500,300,7,2.25,1.02716327,0.0,0.1582221847999999,0.3625577769999999,0.29724539,0.247868856,0.284976961
200,500,300,7,1.565,1.011522506,0.0,0.1520040786,0.37038059,0.2895222219999999,0.24396324,0.2886727429999999
200,500,300,7,1.2,0.971831689,0.004,0.1498209509,0.382847057,0.285743722,0.239896582,0.298322564
200,500,300,7,0.973,0.6066625454,0.712,0.1367590694,0.480535972,0.3390791449999999,0.236765783,0.3310409739999999
200,500,300,7,0.818,0.5829523295,0.8089999999999999,0.1353805587,0.489359103,0.343273638,0.24151046,0.338016209
200,500,300,7,0.706,0.5554274011,0.8220000000000001,0.1347116923,0.494889643,0.3477644589999999,0.2420556844999999,0.34148049
200,500,300,7,0.621,0.5300471401,0.858,0.1369803211,0.501068394,0.348554522,0.2475453971,0.3491236119999999
200,500,300,7,0.554,0.5315926093000001,0.883,0.1369364489,0.5015789509999999,0.348971216,0.247977736,0.3494891659999999
200,500,300,7,0.5,0.4921175546999999,0.924,0.1379043053,0.509718658,0.354297888,0.252137156,0.359273199
200,500,300,8,4.0,1.083541785,0.0,0.1696266732,0.3432712709999999,0.304053515,0.2597769379999999,0.280143375
200,500,300,8,2.25,1.046393005,0.0,0.1617222059,0.3567470919999999,0.299694571,0.250161951,0.284991452
200,500,300,8,1.565,0.9942889666,0.002,0.1534252898999999,0.373561582,0.293408369,0.243521365,0.291141014
200,500,300,8,1.2,0.978592462,0.002,0.1484701370999999,0.379948822,0.28615416,0.238835301,0.2971578919999999
200,500,300,8,0.973,0.6753041938,0.77,0.1266338131,0.473348241,0.335422016,0.240588387,0.321830475
200,500,300,8,0.818,0.6468207676000001,0.921,0.1222883412,0.487875385,0.341236702,0.249201218,0.3264347139999999
200,500,300,8,0.706,0.6475043594,0.924,0.1227135712,0.4901274049999999,0.3459016279999999,0.250806325,0.3298978179999999
200,500,300,8,0.621,0.6283119666,0.933,0.1217890957,0.494098055,0.345299678,0.2504159609999999,0.333414259
200,500,300,8,0.554,0.617835812,0.951,0.1213934640999999,0.500500087,0.3501418679999999,0.257539399,0.338549355
200,500,300,8,0.5,0.6097894618999999,0.957,0.1215061598,0.506956044,0.354208037,0.263873085,0.34190525
200,500,300,9,4.0,1.0731840789999998,0.0,0.1683319388,0.346282084,0.303514613,0.258763803,0.280860613
200,500,300,9,2.25,1.0427998369999998,0.0,0.1604249592,0.358382359,0.295612587,0.250918814,0.285144511
200,500,300,9,1.565,0.996541875,0.0,0.1515865937,0.3743734019999999,0.288879586,0.244376883,0.29113584
200,500,300,9,1.2,0.972427149,0.002,0.1479524973,0.383461658,0.281075944,0.237632214,0.298205085
200,500,300,9,0.973,0.6908646626999999,0.7,0.1227540988,0.470689147,0.3348436409999999,0.236111035,0.319384795
200,500,300,9,0.818,0.6797439676,0.756,0.1226339530999999,0.47785053,0.3377636499999999,0.23968589,0.324797948
200,500,300,9,0.706,0.6448867465,0.812,0.1212293482,0.4885422539999999,0.344378057,0.245977537,0.33016911
200,500,300,9,0.621,0.643445625,0.843,0.1215170114,0.490509389,0.3449442139999999,0.243467782,0.334583082
200,500,300,9,0.554,0.6383080092,0.854,0.118537983,0.4966681329999999,0.348032532,0.248655428,0.337930298
200,500,300,9,0.5,0.6191554926999999,0.859,0.1227384719,0.497404174,0.349324594,0.25040865,0.340880684
200,500,300,10,4.0,1.0744249046,0.0,0.166852969,0.346710822,0.30297587,0.255854996,0.280969911
200,500,300,10,2.25,1.0453073039999998,0.0,0.1626688338,0.355784841,0.299350412,0.248633593,0.285108237
200,500,300,10,1.565,1.00268897,0.003,0.1528842485999999,0.371531109,0.2898815019999999,0.242356392,0.290771626
200,500,300,10,1.2,0.973018491,0.002,0.1487880834,0.3827737459999999,0.283872453,0.240005978,0.294990998
200,500,300,10,0.973,0.941388676,0.002,0.1423910945,0.392607572,0.280351853,0.233526189,0.302350205
200,500,300,10,0.818,0.6531854788000001,0.8260000000000001,0.1272545269,0.481063621,0.339658897,0.244411591,0.325863943
200,500,300,10,0.706,0.6423645486,0.849,0.1253408544,0.485614554,0.342873445,0.244669454,0.3304599339999999
200,500,300,10,0.621,0.6064729700999999,0.89,0.1262324838,0.495474979,0.3467873940000001,0.2521110059999999,0.337150899
200,500,300,10,0.554,0.5984802557,0.904,0.125107542,0.500311569,0.3492963569999999,0.255353004,0.340698198
200,500,300,10,0.5,0.5916273862,0.915,0.1251790274,0.5037556879999999,0.350922645,0.2558338009999999,0.346177947
100,500,400,1,4.0,1.0844603659999998,0.0,0.1675602068,0.345299616,0.305222448,0.255711983,0.278535604
100,500,400,1,2.25,1.0382040470000002,0.0,0.1604693373,0.36041857,0.297951609,0.24693215,0.288762765
100,500,400,1,1.565,0.998223271,0.002,0.1516816238,0.375634475,0.288498979,0.243308087,0.291753949
100,500,400,1,1.2,0.984282341,0.001,0.1485048118,0.380775508,0.284627364,0.240894199,0.294799991
